Id,Category
HW00000595,0
HW00007030,0
HW00007059,0
HW00006077,0
HW00002874,0
HW00003613,0
HW00000896,8
HW00002878,0
HW00004355,7
HW00002853,0
HW00007438,0
HW00005231,2
HW00005644,0
HW00003264,0
HW00003799,0
HW00003814,0
HW00005196,0
HW00001477,7
HW00000706,6
HW00007036,0
HW00005163,0
HW00007644,7
HW00001617,0
HW00007872,6
HW00002787,0
HW00004608,0
HW00003073,0
HW00007006,0
HW00003326,9
HW00001741,7
HW00006981,0
HW00006496,0
HW00000338,0
HW00006056,0
HW00003578,0
HW00007528,0
HW00001011,0
HW00006467,0
HW00006942,0
HW00000474,0
HW00005224,0
HW00003586,0
HW00004459,0
HW00006193,4
HW00002229,0
HW00002152,0
HW00000733,6
HW00007802,0
HW00002532,0
HW00001156,0
HW00004739,6
HW00007384,0
HW00005704,0
HW00006566,0
HW00005955,0
HW00005561,6
HW00004796,0
HW00006088,6
HW00002083,0
HW00004367,0
HW00005747,0
HW00003919,5
HW00003580,0
HW00006126,0
HW00006750,0
HW00004162,0
HW00005310,2
HW00000631,0
HW00001606,0
HW00003841,0
HW00006365,0
HW00007180,6
HW00000434,0
HW00005273,0
HW00006151,0
HW00001587,6
HW00005897,0
HW00005613,0
HW00006565,0
HW00005598,6
HW00006508,0
HW00006763,6
HW00001168,6
HW00002747,6
HW00001797,6
HW00004867,6
HW00003488,0
HW00003925,6
HW00001123,9
HW00001316,6
HW00001862,0
HW00006263,6
HW00006420,0
HW00004196,6
HW00007228,0
HW00000211,0
HW00001092,0
HW00002466,0
HW00007216,0
HW00006933,0
HW00006477,0
HW00001462,0
HW00000969,0
HW00002290,0
HW00007116,0
HW00000732,0
HW00006822,0
HW00005526,0
HW00007087,9
HW00007767,0
HW00003074,0
HW00002020,0
HW00007099,0
HW00006895,0
HW00001986,0
HW00001620,5
HW00004146,0
HW00006328,0
HW00003096,0
HW00006701,0
HW00000057,0
HW00000284,0
HW00002796,0
HW00005585,0
HW00004347,0
HW00004183,4
HW00001860,0
HW00002330,0
HW00005512,0
HW00006154,0
HW00005021,0
HW00000477,0
HW00003834,0
HW00005106,0
HW00002419,0
HW00001672,0
HW00001259,0
HW00001373,0
HW00002208,0
HW00004535,0
HW00001933,0
HW00004711,0
HW00003648,0
HW00000965,0
HW00005825,0
HW00004714,0
HW00007523,0
HW00004738,0
HW00003468,0
HW00002417,0
HW00003880,0
HW00005013,0
HW00003658,0
HW00003013,1
HW00003780,0
HW00001515,9
HW00001492,0
HW00001480,0
HW00000572,0
HW00003224,0
HW00001641,0
HW00005321,0
HW00006606,4
HW00005289,0
HW00000417,0
HW00007286,0
HW00003315,0
HW00000017,4
HW00000909,0
HW00002219,0
HW00003639,0
HW00000609,9
HW00001847,1
HW00006466,0
HW00004891,0
HW00006896,0
HW00006663,0
HW00001070,0
HW00000958,4
HW00003270,0
HW00005259,0
HW00006026,0
HW00006303,0
HW00003659,4
HW00000112,0
HW00001197,0
HW00000046,0
HW00001743,0
HW00003051,0
HW00006651,0
HW00001880,9
HW00006454,2
HW00006089,0
HW00006504,5
HW00005390,0
HW00003038,0
HW00006074,0
HW00007653,0
HW00000023,2
HW00005804,4
HW00002057,0
HW00001697,4
HW00006708,2
HW00002513,7
HW00007579,0
HW00005020,0
HW00005931,4
HW00003852,4
HW00005440,0
HW00003036,0
HW00000251,0
HW00003180,4
HW00007458,0
HW00005331,4
HW00003265,0
HW00001997,0
HW00006742,0
HW00003118,4
HW00006710,0
HW00007422,0
HW00007472,0
HW00002772,0
HW00001583,0
HW00006178,0
HW00007082,0
HW00005770,0
HW00001193,0
HW00003143,4
HW00000916,4
HW00003070,0
HW00000034,0
HW00007507,4
HW00006227,0
HW00003332,0
HW00002181,4
HW00001894,0
HW00004217,0
HW00000912,4
HW00002859,0
HW00003471,0
HW00005773,0
HW00000292,2
HW00004567,2
HW00007581,0
HW00004578,0
HW00001964,0
HW00001163,0
HW00000876,0
HW00000948,0
HW00000974,0
HW00000666,0
HW00002124,2
HW00001358,0
HW00001768,0
HW00001277,6
HW00000133,0
HW00004505,0
HW00002021,0
HW00004948,1
HW00006846,0
HW00005746,0
HW00000700,0
HW00000911,0
HW00003793,0
HW00005930,0
HW00005812,4
HW00006960,0
HW00002235,2
HW00007718,0
HW00002481,0
HW00007213,0
HW00007756,0
HW00007003,0
HW00005632,2
HW00006755,0
HW00007640,0
HW00001129,0
HW00006245,0
HW00003601,0
HW00007508,0
HW00006910,0
HW00005627,0
HW00000368,0
HW00001813,2
HW00004889,0
HW00002215,0
HW00004132,3
HW00003397,5
HW00002642,3
HW00004055,0
HW00007202,3
HW00001471,0
HW00005582,0
HW00001362,0
HW00003680,0
HW00000455,3
HW00006283,0
HW00002676,0
HW00006312,0
HW00003401,0
HW00002855,3
HW00004926,3
HW00002289,0
HW00004266,3
HW00005364,9
HW00007689,2
HW00007874,3
HW00000891,3
HW00002721,3
HW00004980,0
HW00001213,0
HW00000214,9
HW00005170,0
HW00006867,0
HW00000492,3
HW00004599,0
HW00007503,0
HW00002301,3
HW00007066,3
HW00005795,0
HW00001999,3
HW00004484,3
HW00007707,0
HW00001954,3
HW00004191,3
HW00005183,3
HW00006275,0
HW00006648,3
HW00007012,0
HW00002095,0
HW00007331,0
HW00000801,3
HW00007019,0
HW00001399,6
HW00002906,0
HW00005500,3
HW00000506,0
HW00003266,0
HW00000993,9
HW00001840,0
HW00007651,0
HW00007863,0
HW00001069,0
HW00006587,0
HW00000727,9
HW00005745,0
HW00000869,0
HW00001452,0
HW00004117,0
HW00006244,0
HW00006081,0
HW00002248,0
HW00003813,0
HW00000599,9
HW00004032,4
HW00004242,9
HW00005994,0
HW00003113,9
HW00005535,0
HW00005894,0
HW00004487,0
HW00004220,9
HW00003457,0
HW00000104,0
HW00006478,0
HW00004786,0
HW00003940,0
HW00001539,9
HW00006919,0
HW00002665,2
HW00003688,9
HW00000294,2
HW00007265,0
HW00004368,5
HW00000454,4
HW00003694,0
HW00004425,0
HW00005716,0
HW00006248,0
HW00006650,2
HW00001383,0
HW00007029,0
HW00000701,0
HW00004924,0
HW00003921,0
HW00004932,0
HW00003973,0
HW00000470,0
HW00001928,0
HW00002706,0
HW00001010,0
HW00000359,0
HW00005694,0
HW00004749,0
HW00002183,0
HW00004059,2
HW00005356,0
HW00005455,0
HW00000456,7
HW00007381,0
HW00000624,5
HW00000510,0
HW00005678,0
HW00003116,2
HW00002381,0
HW00000402,0
HW00003561,0
HW00007092,0
HW00003294,7
HW00000878,0
HW00001215,0
HW00004630,4
HW00003509,0
HW00003815,7
HW00004818,0
HW00004340,0
HW00006590,0
HW00005525,0
HW00002287,0
HW00005501,0
HW00005639,6
HW00004226,3
HW00002069,0
HW00002742,0
HW00007746,0
HW00005313,0
HW00006186,0
HW00005776,8
HW00004079,0
HW00005361,0
HW00000971,0
HW00004289,0
HW00002074,0
HW00003188,0
HW00005228,0
HW00006844,0
HW00000208,5
HW00006131,5
HW00007039,0
HW00000185,9
HW00003949,0
HW00006768,0
HW00001132,0
HW00001467,0
HW00001275,0
HW00005338,0
HW00003585,0
HW00002192,0
HW00000918,0
HW00005173,0
HW00004446,0
HW00004836,0
HW00007097,0
HW00005359,0
HW00001948,0
HW00007741,0
HW00006139,0
HW00006541,0
HW00005934,9
HW00002474,0
HW00007556,2
HW00005973,0
HW00000156,0
HW00005072,0
HW00004273,4
HW00004707,0
HW00007375,0
HW00002092,9
HW00006518,4
HW00005891,0
HW00002199,0
HW00001083,5
HW00005452,0
HW00000524,0
HW00007750,1
HW00005910,1
HW00004885,0
HW00003548,0
HW00006403,9
HW00003157,0
HW00004094,0
HW00006780,5
HW00003511,0
HW00005304,9
HW00002931,8
HW00007772,0
HW00002009,0
HW00001895,0
HW00006703,0
HW00002567,0
HW00001102,0
HW00007317,0
HW00006000,0
HW00001200,0
HW00001268,9
HW00007769,0
HW00004262,0
HW00007670,6
HW00004678,0
HW00007118,0
HW00005662,0
HW00004641,0
HW00005744,0
HW00002447,0
HW00001746,0
HW00003760,0
HW00000949,8
HW00000367,0
HW00007922,9
HW00004679,0
HW00001771,6
HW00002697,6
HW00007625,6
HW00002898,0
HW00004612,0
HW00006320,0
HW00001055,0
HW00003826,0
HW00004182,6
HW00006092,2
HW00002086,0
HW00002132,0
HW00007788,9
HW00005735,0
HW00002573,0
HW00001435,6
HW00000171,0
HW00005837,0
HW00002695,0
HW00006854,0
HW00000996,0
HW00005184,0
