Id,Category
HW00000595,1
HW00007030,1
HW00007059,6
HW00006077,2
HW00002874,7
HW00003613,3
HW00000896,7
HW00002878,7
HW00004355,7
HW00002853,7
HW00007438,6
HW00005231,4
HW00005644,8
HW00003264,7
HW00003799,7
HW00003814,7
HW00005196,6
HW00001477,7
HW00000706,6
HW00007036,9
HW00005163,7
HW00007644,7
HW00001617,2
HW00007872,8
HW00002787,2
HW00004608,7
HW00003073,7
HW00007006,7
HW00003326,9
HW00001741,7
HW00006981,6
HW00006496,5
HW00000338,7
HW00006056,4
HW00003578,7
HW00007528,7
HW00001011,7
HW00006467,7
HW00006942,4
HW00000474,2
HW00005224,4
HW00003586,7
HW00004459,1
HW00006193,4
HW00002229,8
HW00002152,4
HW00000733,6
HW00007802,7
HW00002532,6
HW00001156,8
HW00004739,1
HW00007384,6
HW00005704,6
HW00006566,7
HW00005955,6
HW00005561,8
HW00004796,6
HW00006088,6
HW00002083,2
HW00004367,9
HW00005747,6
HW00003919,5
HW00003580,6
HW00006126,9
HW00006750,6
HW00004162,6
HW00005310,5
HW00000631,6
HW00001606,9
HW00003841,6
HW00006365,6
HW00007180,8
HW00000434,5
HW00005273,9
HW00006151,6
HW00001587,6
HW00005897,7
HW00005613,6
HW00006565,9
HW00005598,6
HW00006508,2
HW00006763,6
HW00001168,6
HW00002747,6
HW00001797,6
HW00004867,6
HW00003488,6
HW00003925,6
HW00001123,0
HW00001316,6
HW00001862,6
HW00006263,6
HW00006420,2
HW00004196,6
HW00007228,0
HW00000211,1
HW00001092,4
HW00002466,0
HW00007216,0
HW00006933,0
HW00006477,4
HW00001462,0
HW00000969,0
HW00002290,9
HW00007116,5
HW00000732,0
HW00006822,0
HW00005526,0
HW00007087,9
HW00007767,0
HW00003074,9
HW00002020,9
HW00007099,5
HW00006895,2
HW00001986,4
HW00001620,6
HW00004146,0
HW00006328,4
HW00003096,9
HW00006701,0
HW00000057,9
HW00000284,0
HW00002796,0
HW00005585,0
HW00004347,9
HW00004183,4
HW00001860,0
HW00002330,0
HW00005512,0
HW00006154,0
HW00005021,0
HW00000477,0
HW00003834,9
HW00005106,0
HW00002419,0
HW00001672,0
HW00001259,9
HW00001373,8
HW00002208,0
HW00004535,1
HW00001933,0
HW00004711,0
HW00003648,9
HW00000965,2
HW00005825,4
HW00004714,9
HW00007523,1
HW00004738,4
HW00003468,0
HW00002417,9
HW00003880,1
HW00005013,7
HW00003658,0
HW00003013,1
HW00003780,2
HW00001515,9
HW00001492,9
HW00001480,1
HW00000572,9
HW00003224,1
HW00001641,1
HW00005321,4
HW00006606,4
HW00005289,1
HW00000417,5
HW00007286,8
HW00003315,1
HW00000017,9
HW00000909,5
HW00002219,4
HW00003639,1
HW00000609,9
HW00001847,1
HW00006466,1
HW00004891,0
HW00006896,1
HW00006663,2
HW00001070,0
HW00000958,4
HW00003270,1
HW00005259,4
HW00006026,0
HW00006303,1
HW00003659,1
HW00000112,0
HW00001197,1
HW00000046,1
HW00001743,1
HW00003051,6
HW00006651,2
HW00001880,5
HW00006454,2
HW00006089,6
HW00006504,5
HW00005390,4
HW00003038,7
HW00006074,4
HW00007653,1
HW00000023,2
HW00005804,4
HW00002057,4
HW00001697,4
HW00006708,5
HW00002513,4
HW00007579,0
HW00005020,6
HW00005931,4
HW00003852,4
HW00005440,2
HW00003036,2
HW00000251,4
HW00003180,4
HW00007458,1
HW00005331,4
HW00003265,4
HW00001997,4
HW00006742,4
HW00003118,4
HW00006710,4
HW00007422,7
HW00007472,4
HW00002772,4
HW00001583,4
HW00006178,0
HW00007082,5
HW00005770,7
HW00001193,4
HW00003143,4
HW00000916,4
HW00003070,1
HW00000034,4
HW00007507,4
HW00006227,5
HW00003332,6
HW00002181,4
HW00001894,0
HW00004217,2
HW00000912,4
HW00002859,5
HW00003471,1
HW00005773,4
HW00000292,4
HW00004567,2
HW00007581,0
HW00004578,5
HW00001964,1
HW00001163,0
HW00000876,0
HW00000948,4
HW00000974,2
HW00000666,2
HW00002124,6
HW00001358,3
HW00001768,1
HW00001277,6
HW00000133,2
HW00004505,2
HW00002021,2
HW00004948,1
HW00006846,2
HW00005746,3
HW00000700,3
HW00000911,2
HW00003793,2
HW00005930,6
HW00005812,4
HW00006960,9
HW00002235,2
HW00007718,2
HW00002481,7
HW00007213,0
HW00007756,2
HW00007003,2
HW00005632,2
HW00006755,9
HW00007640,3
HW00001129,9
HW00006245,2
HW00003601,2
HW00007508,2
HW00006910,2
HW00005627,0
HW00000368,1
HW00001813,2
HW00004889,4
HW00002215,7
HW00004132,3
HW00003397,3
HW00002642,3
HW00004055,3
HW00007202,3
HW00001471,2
HW00005582,3
HW00001362,7
HW00003680,7
HW00000455,2
HW00006283,3
HW00002676,2
HW00006312,3
HW00003401,9
HW00002855,3
HW00004926,3
HW00002289,6
HW00004266,3
HW00005364,9
HW00007689,2
HW00007874,3
HW00000891,3
HW00002721,3
HW00004980,3
HW00001213,3
HW00000214,9
HW00005170,3
HW00006867,3
HW00000492,3
HW00004599,2
HW00007503,3
HW00002301,3
HW00007066,3
HW00005795,3
HW00001999,3
HW00004484,3
HW00007707,3
HW00001954,3
HW00004191,3
HW00005183,3
HW00006275,3
HW00006648,3
HW00007012,2
HW00002095,6
HW00007331,3
HW00000801,3
HW00007019,5
HW00001399,4
HW00002906,2
HW00005500,3
HW00000506,3
HW00003266,0
HW00000993,9
HW00001840,8
HW00007651,1
HW00007863,9
HW00001069,2
HW00006587,0
HW00000727,9
HW00005745,0
HW00000869,8
HW00001452,7
HW00004117,9
HW00006244,5
HW00006081,2
HW00002248,9
HW00003813,7
HW00000599,9
HW00004032,4
HW00004242,9
HW00005994,2
HW00003113,9
HW00005535,0
HW00005894,6
HW00004487,8
HW00004220,9
HW00003457,0
HW00000104,9
HW00006478,9
HW00004786,9
HW00003940,6
HW00001539,9
HW00006919,1
HW00002665,7
HW00003688,8
HW00000294,8
HW00007265,9
HW00004368,6
HW00000454,4
HW00003694,1
HW00004425,8
HW00005716,8
HW00006248,1
HW00006650,6
HW00001383,0
HW00007029,9
HW00000701,9
HW00004924,6
HW00003921,9
HW00004932,9
HW00003973,4
HW00000470,9
HW00001928,7
HW00002706,2
HW00001010,7
HW00000359,7
HW00005694,7
HW00004749,6
HW00002183,7
HW00004059,2
HW00005356,7
HW00005455,7
HW00000456,7
HW00007381,4
HW00000624,0
HW00000510,5
HW00005678,4
HW00003116,2
HW00002381,3
HW00000402,3
HW00003561,0
HW00007092,2
HW00003294,7
HW00000878,4
HW00001215,9
HW00004630,2
HW00003509,7
HW00003815,7
HW00004818,2
HW00004340,7
HW00006590,6
HW00005525,7
HW00002287,1
HW00005501,7
HW00005639,6
HW00004226,3
HW00002069,6
HW00002742,7
HW00007746,5
HW00005313,7
HW00006186,4
HW00005776,7
HW00004079,7
HW00005361,9
HW00000971,6
HW00004289,7
HW00002074,7
HW00003188,7
HW00005228,3
HW00006844,4
HW00000208,5
HW00006131,5
HW00007039,5
HW00000185,5
HW00003949,9
HW00006768,7
HW00001132,1
HW00001467,5
HW00001275,5
HW00005338,5
HW00003585,9
HW00002192,5
HW00000918,3
HW00005173,9
HW00004446,9
HW00004836,5
HW00007097,0
HW00005359,5
HW00001948,5
HW00007741,2
HW00006139,5
HW00006541,8
HW00005934,9
HW00002474,9
HW00007556,5
HW00005973,5
HW00000156,5
HW00005072,5
HW00004273,4
HW00004707,5
HW00007375,9
HW00002092,5
HW00006518,4
HW00005891,4
HW00002199,5
HW00001083,5
HW00005452,9
HW00000524,2
HW00007750,1
HW00005910,1
HW00004885,5
HW00003548,5
HW00006403,4
HW00003157,5
HW00004094,1
HW00006780,5
HW00003511,3
HW00005304,9
HW00002931,8
HW00007772,8
HW00002009,8
HW00001895,8
HW00006703,8
HW00002567,1
HW00001102,8
HW00007317,8
HW00006000,8
HW00001200,7
HW00001268,1
HW00007769,6
HW00004262,1
HW00007670,8
HW00004678,8
HW00007118,9
HW00005662,8
HW00004641,8
HW00005744,6
HW00002447,8
HW00001746,1
HW00003760,6
HW00000949,8
HW00000367,6
HW00007922,9
HW00004679,8
HW00001771,8
HW00002697,8
HW00007625,6
HW00002898,2
HW00004612,6
HW00006320,8
HW00001055,6
HW00003826,8
HW00004182,6
HW00006092,2
HW00002086,6
HW00002132,0
HW00007788,9
HW00005735,9
HW00002573,9
HW00001435,8
HW00000171,7
HW00005837,8
HW00002695,1
HW00006854,8
HW00000996,8
HW00005184,6
